Income,Recency,NumWebVisitsMonth,Complain,Response,AcceptedAnyCmp,HasChildren,Age,ClientDays,AmountSpend,NumPurchases,Education_2n Cycle,Education_Basic,Education_Graduation,Education_Master,Education_PhD,Generation_BabyBoomer,Generation_Millennials,Generation_Postguerra,Generation_X,Generation_Z,NewMaritalStatus_Couple,NewMaritalStatus_Divorced,NewMaritalStatus_Other,NewMaritalStatus_Single,NewMaritalStatus_Widow
1730.0,65,20,0,0,0,0,52,3264,8,15,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
7500.0,63,9,0,0,0,1,31,3795,119,11,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
40521.0,82,5,0,0,0,1,55,3672,21,4,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
20427.0,63,8,0,0,0,1,50,3319,10,4,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
65106.0,55,6,0,0,1,1,48,3258,973,27,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
69969.0,64,3,0,1,1,0,58,3528,1536,13,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
67433.0,51,4,0,0,1,1,71,3570,992,28,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
77766.0,97,6,0,1,1,1,56,3714,1529,34,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
74716.0,92,4,0,0,0,1,51,3512,860,17,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
68118.0,51,6,0,0,0,1,60,3476,928,23,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
55158.0,72,7,0,1,0,1,53,3921,418,18,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
62972.0,39,6,0,1,0,1,68,3917,587,16,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
74190.0,49,2,0,0,0,1,48,3270,641,19,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
39356.0,21,6,0,0,1,1,47,3324,23,4,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
76653.0,91,2,0,0,1,0,54,3539,2279,23,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
35860.0,37,5,0,0,1,1,50,3263,49,6,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
90687.0,98,2,0,1,1,0,40,3625,1779,17,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
73450.0,85,3,0,0,1,0,41,3428,1804,27,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
31454.0,40,8,0,0,0,1,63,3580,48,8,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
47139.0,2,7,0,1,0,1,71,3337,83,7,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
83829.0,78,1,0,1,1,0,48,3486,1862,17,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
53378.0,41,8,0,1,0,1,60,3865,793,29,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
19656.0,94,7,0,0,0,1,53,3728,84,9,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
45579.0,10,6,0,0,0,1,75,3535,183,10,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
85485.0,73,2,0,0,0,0,65,3230,1383,19,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
64191.0,30,3,0,0,0,1,60,3745,825,24,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
38808.0,21,8,0,1,1,1,51,3894,246,14,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
57183.0,51,8,0,0,0,1,57,3689,610,25,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
23748.0,97,8,0,0,0,1,55,3807,76,9,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
66303.0,56,8,0,0,1,1,52,3710,1286,22,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
37368.0,4,6,0,0,1,1,48,3417,30,4,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
40800.0,77,7,1,0,0,1,59,3766,99,8,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
71847.0,95,3,0,0,1,0,45,3868,1192,22,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
46149.0,36,5,0,0,0,1,48,3434,362,18,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
78687.0,13,2,0,1,1,0,40,3911,2130,19,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
49118.0,90,7,0,1,1,0,52,3902,1229,28,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
37633.0,49,9,0,0,0,1,66,3869,38,6,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
39767.0,18,8,0,0,0,0,72,3565,485,17,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
26997.0,89,7,0,0,0,0,72,3823,434,13,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
33986.0,43,7,0,0,0,1,53,3694,44,5,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
57091.0,82,7,0,1,1,1,51,3805,496,18,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
46831.0,84,4,0,0,0,1,54,3608,78,7,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
83151.0,80,2,0,1,1,0,51,3726,2346,23,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
52531.0,68,6,0,0,0,0,52,3768,794,21,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
15759.0,12,7,0,0,0,0,67,3519,17,4,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
22804.0,75,9,0,0,0,1,52,3555,26,5,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
43050.0,10,5,0,0,0,1,50,3325,76,8,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
42997.0,91,7,0,0,0,1,46,3426,15,4,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
48918.0,21,4,0,0,0,1,60,3300,62,7,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
60033.0,28,2,0,0,0,1,69,3314,198,10,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
34043.0,97,9,0,0,0,1,45,3469,49,5,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
57811.0,49,5,0,0,1,1,57,3592,802,25,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
78569.0,14,1,0,1,1,0,77,3352,1736,15,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
7500.0,5,6,0,0,0,1,45,3771,57,10,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
157733.0,37,1,0,0,0,1,52,3612,59,2,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
94384.0,62,2,0,1,1,0,70,3704,2302,18,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
23148.0,83,7,0,0,0,0,38,3353,37,6,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
44267.0,48,9,0,0,0,1,53,3711,310,16,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
71626.0,94,3,0,0,1,0,44,3827,1305,19,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
60894.0,61,7,0,0,0,1,57,3588,832,26,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
50200.0,70,8,0,0,0,1,47,3674,401,19,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
81051.0,43,2,0,0,1,0,58,3259,1501,23,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
65169.0,23,6,0,1,1,0,41,3388,1189,28,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
59868.0,37,6,0,0,0,1,51,3564,1194,32,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
65695.0,50,4,0,0,0,1,63,3371,656,21,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
64857.0,78,4,0,0,0,0,67,3805,1540,23,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
45143.0,74,7,0,0,0,1,58,3529,311,15,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
74805.0,14,2,0,0,0,1,68,3457,820,26,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
59060.0,77,4,0,0,0,1,34,3391,274,14,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
27238.0,39,9,0,0,0,1,61,3657,57,9,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
47009.0,89,4,0,0,0,1,58,3493,448,17,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
46094.0,62,7,0,0,0,1,50,3241,44,5,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
40321.0,59,7,0,0,0,1,51,3557,102,8,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
37235.0,68,4,0,0,0,1,39,3370,61,5,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
81843.0,13,3,0,0,0,0,63,3655,1643,27,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
46692.0,37,6,0,0,0,1,65,3610,397,15,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
77382.0,36,1,0,0,1,1,55,3395,1121,26,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
37774.0,28,9,1,1,1,1,46,3886,473,16,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
18393.0,2,8,0,0,0,1,49,3314,50,8,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
72828.0,17,7,0,0,0,1,61,3722,1678,28,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
24711.0,86,7,0,0,0,0,41,3294,58,7,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
45503.0,54,5,0,0,0,1,48,3499,170,9,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
6560.0,2,17,0,0,0,0,41,3421,373,2,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
71604.0,3,4,0,1,1,0,78,3446,1196,17,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
27244.0,84,7,0,0,0,1,44,3336,101,8,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
48752.0,8,9,0,1,0,1,54,3786,316,17,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
71434.0,4,4,0,0,1,1,61,3506,1400,21,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
90842.0,57,1,0,0,0,0,75,3557,1424,27,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
88097.0,24,9,0,1,1,1,45,3902,844,20,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
51948.0,51,5,0,0,0,1,48,3507,311,13,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
71853.0,29,1,0,0,0,0,41,3639,1149,17,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
35876.0,13,6,0,0,0,0,40,3292,129,8,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
40049.0,23,6,0,0,0,1,71,3478,32,5,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
39660.0,36,9,0,1,0,1,41,3912,299,14,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
50127.0,88,6,0,0,1,1,61,3253,320,13,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
43263.0,2,5,0,0,0,1,46,3807,441,16,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
62845.0,3,8,0,1,1,1,74,3858,1178,28,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
18929.0,15,6,0,0,0,0,33,3720,85,6,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
24367.0,58,9,0,0,0,1,41,3688,24,4,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
33249.0,11,6,0,0,0,1,48,3716,112,8,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
26887.0,27,6,0,0,0,1,64,3726,30,5,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
50150.0,32,5,0,0,0,0,40,3596,410,16,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
62061.0,12,6,0,0,1,1,47,3524,800,24,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
85696.0,88,1,0,1,0,0,61,3644,1313,20,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
76542.0,91,2,0,0,0,0,67,3678,1483,23,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
70515.0,12,2,0,1,0,0,30,3473,1258,17,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
18227.0,21,8,0,0,0,1,36,3820,28,4,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
69139.0,23,4,0,0,0,1,58,3375,227,11,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
69109.0,10,4,0,1,1,0,41,3819,1555,20,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
69627.0,35,5,0,0,0,1,61,3691,861,23,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
38136.0,69,8,0,0,1,1,45,3655,103,8,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
62159.0,68,4,0,0,0,0,77,3284,634,19,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
80695.0,85,2,0,0,0,0,60,3404,1918,19,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
33316.0,34,6,0,0,0,1,52,3490,131,10,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
58554.0,55,7,0,0,0,1,55,3863,586,22,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
17256.0,10,8,0,0,1,1,31,3440,62,7,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
53034.0,30,8,0,0,0,1,49,3617,447,22,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
52203.0,36,6,0,0,0,0,73,3920,939,27,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
59601.0,14,8,0,0,1,1,46,3561,797,15,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
75154.0,79,3,0,1,0,1,65,3885,1143,16,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
47025.0,52,6,0,0,0,1,47,3456,415,17,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
37971.0,97,8,0,0,0,1,50,3438,30,5,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
41335.0,24,7,0,0,0,1,55,3407,187,12,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
67267.0,0,2,0,0,0,1,65,3269,251,11,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
57338.0,96,5,0,0,0,1,48,3283,237,12,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
50523.0,89,6,0,0,0,1,63,3408,91,8,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
35791.0,94,8,0,0,0,1,58,3641,35,6,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
50611.0,98,6,0,0,1,1,63,3855,493,22,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
56242.0,72,6,0,0,0,1,54,3705,971,28,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
48904.0,1,8,0,0,0,1,63,3796,371,17,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
56243.0,26,5,0,0,0,1,48,3403,396,20,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
21355.0,5,6,0,1,1,1,38,3535,68,7,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
57420.0,22,7,0,0,1,1,52,3591,322,15,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
46390.0,56,7,0,0,0,1,68,3277,222,10,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
54342.0,74,6,0,0,0,1,67,3583,177,12,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
20895.0,24,9,0,0,0,1,50,3853,45,6,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
92344.0,9,1,0,0,1,0,75,3387,1899,20,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
26907.0,10,7,0,0,0,1,47,3535,22,6,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
44964.0,35,8,0,0,0,1,43,3782,41,5,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
75507.0,56,3,0,0,0,0,44,3280,1440,21,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
53761.0,7,5,0,0,0,1,51,3483,325,17,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
22682.0,51,4,0,0,0,1,50,3491,95,10,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
38887.0,17,7,0,0,0,1,51,3341,42,5,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
41658.0,30,4,0,0,0,1,48,3819,72,6,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
29791.0,21,5,0,0,0,1,51,3267,20,7,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
63915.0,2,5,0,0,0,1,67,3556,789,23,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
39996.0,85,6,0,0,0,1,49,3260,15,4,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
26759.0,65,6,0,0,0,1,51,3364,59,8,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
63841.0,64,6,0,0,0,1,55,3656,908,22,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
51039.0,11,7,0,0,0,1,54,3788,417,14,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
60544.0,92,6,0,0,0,1,62,3895,289,15,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
65685.0,54,5,0,0,0,1,51,3314,769,21,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
37716.0,4,7,0,0,0,1,70,3291,188,10,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
36864.0,53,8,0,1,0,1,66,3907,354,14,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
44511.0,39,8,0,0,0,1,53,3847,727,26,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
36947.0,49,9,0,0,0,1,56,3913,146,11,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
47352.0,70,7,0,0,0,1,72,3666,319,16,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
67087.0,40,4,0,0,0,1,70,3416,794,22,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
57045.0,40,3,0,0,0,1,73,3881,454,18,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
36957.0,43,9,0,1,0,1,70,3883,152,11,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
69389.0,17,4,0,0,0,1,46,3861,797,22,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
80134.0,40,6,0,1,1,1,51,3627,1690,16,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
43142.0,84,7,0,0,0,1,54,3353,20,4,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
34412.0,62,9,0,0,0,1,33,3723,209,11,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
57537.0,83,4,0,0,0,1,44,3606,545,19,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
22634.0,47,8,0,0,0,0,57,3751,96,6,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
51315.0,45,2,0,0,0,0,75,3348,222,10,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
36026.0,34,6,0,0,0,1,51,3327,61,7,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
24639.0,3,6,0,0,0,1,50,3374,44,9,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
34578.0,1,6,0,0,0,1,51,3301,8,4,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
65704.0,18,1,0,0,0,0,51,3481,817,23,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
63810.0,45,8,0,0,1,1,57,3817,1371,23,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
54132.0,81,7,0,0,0,1,54,3355,42,5,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
18690.0,77,8,0,0,0,0,64,3770,60,5,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
28164.0,23,7,0,0,0,1,53,3643,78,9,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
34596.0,48,8,0,0,0,1,49,3664,23,4,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
43269.0,61,8,0,0,0,1,51,3508,19,4,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
38741.0,60,7,0,0,0,1,65,3313,61,7,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
31907.0,75,7,0,0,0,0,51,3704,449,14,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
27100.0,64,7,0,0,0,1,40,3672,37,5,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
31163.0,54,6,0,0,0,1,50,3358,38,5,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
92533.0,84,2,0,0,1,0,38,3414,1131,23,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
34853.0,75,6,0,0,0,1,50,3410,34,7,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
70844.0,16,7,0,0,0,1,56,3464,294,17,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
31086.0,79,8,0,0,1,1,44,3643,48,6,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
60544.0,92,6,0,0,0,1,62,3895,289,15,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
20491.0,16,7,0,0,0,0,37,3742,30,4,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
42523.0,96,2,0,0,0,0,59,3289,125,7,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
39922.0,30,8,0,0,0,1,40,3722,156,9,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
33402.0,60,8,0,0,0,1,71,3568,70,9,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
36408.0,11,6,0,0,0,1,74,3503,22,4,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
21645.0,75,9,0,1,0,1,44,3886,65,9,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
78427.0,36,3,0,1,1,0,75,3835,1930,23,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
82657.0,71,4,0,0,1,0,77,3497,2283,23,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
51876.0,88,1,0,0,0,0,65,3479,310,13,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
78041.0,93,2,0,0,0,0,52,3782,1319,18,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
52852.0,93,8,0,0,1,1,66,3797,879,26,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
70038.0,54,2,0,0,0,0,41,3469,1244,17,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
69401.0,41,2,0,0,0,1,50,3320,690,17,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
46053.0,46,5,0,0,0,1,51,3719,209,12,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
77343.0,28,1,0,0,0,0,58,3242,1134,17,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
73892.0,40,1,0,1,0,0,70,3450,1507,23,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
40304.0,82,7,0,0,0,1,56,3494,57,6,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
32727.0,38,8,0,0,0,0,58,3892,529,17,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
68695.0,3,2,0,0,0,0,54,3226,1091,16,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
43300.0,87,8,0,1,0,1,52,3846,180,11,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
26290.0,49,6,0,0,0,1,51,3755,77,10,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
93790.0,16,2,0,1,1,0,53,3359,2349,25,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
38410.0,65,6,0,1,0,0,49,3875,534,18,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
64866.0,9,5,0,0,1,1,73,3376,556,21,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
57957.0,24,3,1,0,0,1,64,3536,637,25,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
46015.0,25,7,0,0,1,1,68,3299,46,5,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
16531.0,43,7,0,0,0,1,45,3233,44,9,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
28072.0,10,7,0,0,0,1,37,3578,47,5,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
49476.0,29,2,0,0,0,1,60,3596,795,22,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
50725.0,45,8,0,0,0,1,70,3723,586,21,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
83844.0,57,1,0,0,1,0,71,3635,1574,20,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
41145.0,20,3,0,0,0,1,73,3363,13,4,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
67419.0,29,5,0,0,0,1,53,3751,1471,25,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
23162.0,82,6,0,0,0,1,53,3412,65,8,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
34380.0,68,8,0,0,0,1,46,3645,175,12,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
34704.0,65,5,0,0,0,1,57,3650,40,5,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
94871.0,99,7,0,1,1,1,54,3888,1078,18,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
65148.0,9,4,0,0,0,1,65,3812,1115,21,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
39898.0,20,7,0,0,0,1,69,3724,134,9,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
64857.0,78,4,0,0,0,0,67,3805,1540,23,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
59892.0,26,3,0,0,0,1,53,3461,87,7,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
41020.0,68,3,0,0,0,0,36,3466,217,10,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
57072.0,79,5,0,0,1,1,62,3378,1034,27,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
60474.0,25,7,0,0,0,1,44,3676,1180,31,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
62807.0,83,5,0,0,0,1,63,3889,819,23,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
19414.0,32,8,0,0,0,1,42,3478,32,5,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
19107.0,49,7,0,0,0,1,43,3533,46,6,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
75484.0,50,4,0,0,0,1,47,3918,1159,18,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
70379.0,84,4,0,0,0,1,47,3705,860,25,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
79419.0,96,2,0,0,0,0,53,3229,1631,15,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
64014.0,56,7,0,0,1,1,77,3241,444,22,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
76998.0,85,6,0,0,1,1,68,3756,1910,29,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
49854.0,63,6,0,0,0,1,51,3453,380,18,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
60585.0,17,5,0,1,0,1,52,3592,736,30,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
42873.0,11,8,0,0,0,1,73,3746,269,15,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
87679.0,62,4,0,1,1,0,35,3559,2524,29,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
57867.0,48,6,0,0,0,1,45,3493,612,25,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
35765.0,86,6,0,0,0,1,33,3422,75,8,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
65492.0,73,2,0,0,0,0,64,3376,1045,26,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
